Date,Header,Content
2016-04-25,"Giá thành khai thác quá cao, Hòa Phát xin trả lại mỏ quặng sắt tại Hà Giang","HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Theo thông tin từ CTCP Tập đoàn Hòa Phát ( HPG ), ngày 22/4/2016, CTCP đầu tư khoáng sản An Thông (thuộc Tập đoàn Hòa Phát) đã gửi công văn tới Phó Thủ tướng Trịnh Đình Dũng và các Bộ ngành liên quan về việc xin trả lại hai điểm mỏ quặng sắt tại huyện Vị Xuyên, tỉnh Hà Giang. Đó là mỏ sắt Tùng Bá và mỏ sắt tại khu Cao Vinh – Khuôn Làng, nằm trên hai xã Thái An và Tùng Bá. Nguyên nhân được Hòa Phát đưa ra là do giá thành khai thác quá cao không cạnh tranh được với quặng thế giới, trong khi hàm lượng quặng thấp. Cụ thể, hàm lượng sắt trong quặng trung bình chỉ khoảng 30% - 40% TFe. Trong khi đó, chi phí khai thác bao gồm chi phí bóc tách đất đá và các chi phí khác quá cao. Tỷ lệ bóc đất đá là 10 tấn trên 1 tấn quặng khai thác. Hiện nay, giá quặng sắt thô thế giới đã giảm từ 30% - 50% so với thời điểm đầu năm 2014. Do vậy, với đặc thù thân quặng có chiều dày mỏng, kéo dài và hàm lượng nghèo như mỏ Tùng Bá, chi phí khai thác không thể cạnh tranh được so với các mỏ lớn trên thế giới dẫn đến thua lỗ lớn của Công ty. Đến hết 2015, An Thông bị lỗ lũy kế 204 tỷ đồng. Chi phí khắc phục để đảm bảo môi trường quá cao khi phân bổ vào 1 tấn quặng khai thác. Đồng thời, công ty cho biết, các nghĩa vụ phí với nhà nước như tiền cấp quyền khai thác khoáng sản, tiền sử dụng số liệu thông tin địa chất phải nộp cũng là quá cao trong bối cảnh khó khăn hiện tại. Các yếu tố trên dẫn đến tổng chi phí khai thác một tấn quặng sắt cao hơn hẳn so với chi phí khai thác của các mỏ sắt lớn trên thế giới, nếu tiếp tục duy trì sẽ dẫn đến việc Công ty càng khai thác, càng thua lỗ, dẫn đến nguy cơ phá sản. Đây cũng là tình trạng chung của ngành khai thác chế biến quặng sắt của Việt Nam. Theo Hòa Phát, mặc dù Chính phủ và Bộ Công thương đã có chính sách cấm xuất khẩu quặng sắt, khuyến khích phục vụ sản xuất trong nước, chống chảy máu tài nguyên nhưng việc giá thành khai thác trong nước cao, điều kiện khai thác khó khăn cộng thêm nhiều Thuế phí quá cao dẫn đến giá thành không cạnh tranh được với quặng của các mỏ lớn trên thế giới. Bằng chứng là Hòa Phát đang nhập khẩu quặng sắt quy mô lớn từ các nước với giá rất cạnh tranh, chất lượng quặng tốt. Tổng cục địa chất và khoáng sản Việt Nam đã tiếp nhận hồ sơ xin trả lại mỏ của Hòa Phát từ ngày 23/11/2015. Tuy nhiên đến nay, Công ty vẫn phải chờ Tổng Cục địa chất và khoáng sản đưa ra hướng dẫn cụ thể để Công ty thực hiện đúng theo quy định Luật khoáng sản và các quy định khác của pháp luật liên quan. Công ty CP Đầu tư khoáng sản An Thông được Bộ Tài nguyên và Môi trường cấp phép khai thác quặng sắt tại mỏ Tùng Bá thuộc xã Tùng Bá, huyện Vị Xuyên, tỉnh Hà Giang (Giấy phép khai thác khoáng sản số 872/GP-BTNMT ngày 08/5/2009) và khai thác quặng sắt tại khu Cao Vinh và Khuôn Làng mỏ Tùng Bá thuộc xã Thái An, huyện Quản Bạ, xã Thuận Hòa và xã Tùng Bá, huyện Vị Xuyên, tỉnh Hà Giang (Giấy phép khai thác khoáng sản số 1224/GP-BTNMT ngày 24/6/2011). Đối với giấy phép khai thác tại mỏ Tùng Bá, sau khi giấy phép có hiệu lực, Công ty đã hoàn thiện các thủ tục sau cấp phép và đi vào khai thác từ quý IV năm 2011 đến tháng 7/2012 thì tạm ngừng khai thác. Từ đó đến nay Công ty chưa khôi phục lại việc khai thác. Trữ lượng được cấp theo giấy phép khai thác: 2.853.205 tấn quặng sắt; Trữ lượng đã khai thác được đến thời điểm trả lại giấy phép khai thác: 275.118 tấn quặng sắt. Đối với giấy phép khai thác tại khu Cao Vinh, sau khi giấy phép có hiệu lực, Công ty đã hoàn thiện các thủ tục sau cấp phép và đi vào khai thác từ tháng 4 năm 2013 đến tháng 10/2014 thì tạm ngừng khai thác. Từ đó đến nay Công ty chưa khôi phục lại việc khai thác. Trữ lượng được cấp theo giấy phép khai thác: 12.151.000 tấn quặng sắt; Trữ lượng đã khai thác được đến thời điểm trả lại giấy phép khai thác: 329.131 tấn quặng sắt. Lấn sang ""sân chơi"" của Hoa Sen, Tập đoàn Hòa Phát thâm nhập thị trường tôn mạ"
2016-04-26,Hòa Phát: Chúng tôi sẽ cạnh tranh sòng phẳng với Hoa Sen trên thị trường tôn mạ,"HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Mới đây, CTCP Tập đoàn Hòa Phát ( HPG ) công bố gia nhập thị trường tôn mạ với quyết định đầu tư dự án Nhà máy sản xuất tôn mạ màu Hòa Phát tại KCN Phố Nối A, Hưng Yên, công suất 400.000 tấn/năm. Dự kiến nhà máy bắt đầu khởi công từ tháng 5/2016, hoàn thành sau 18 tháng và đưa vào hoạt động vào đầu năm 2018. Đánh giá về điều này, CTCK HSC cho rằng Hòa Phát sẽ cạnh tranh trực tiếp với Hoa Sen tại thị trường phía Bắc khi “đại gia” ngành tôn mạ này đang có tham vọng ngày càng lớn tại đây. Xung quanh quyết định đầu tư nhà máy tôn mạ màu, ông Nguyễn Mạnh Tuấn - Phó Chủ tịch HĐQT Tập đoàn Hòa Phát, giám đốc Công ty TNHH Ống thép Hòa Phát, phụ trách trực tiếp dự án này đã chia sẻ một vài thông tin với chúng tôi. Thưa ông, tại sao Hòa Phát lại quyết định thâm nhập thị trường tôn mạ? Ông Nguyễn Mạnh Tuấn : Có nhiều yếu tố dẫn đến quyết định tham gia thị trường tôn mạ của Hòa Phát. Trước hết, Ban lãnh đạo Hòa Phát đánh giá tôn mạ màu, tôn mạ lạnh (mạ nhôm kẽm) là những sản phẩm trong chuỗi giá trị gia tăng cho sản phẩm thép – ngành hàng chủ lực, cốt lõi của Tập đoàn. Thứ hai, theo nghiên cứu, thị trường phía Bắc chưa có nhà máy sản xuất nào được đầu tư hoàn chỉnh từ tẩy gỉ, cán, mạ, sơn. Trong khi mức độ tăng trưởng của thị trường hàng năm luôn đạt trên 15% với sản lượng tiêu thụ trung bình khoảng gần 3 triệu tấn. Do đó, dự án sản xuất tôn mạ màu của Hòa Phát sẽ bù đắp cho những khu vực thị trường thiếu hụt sản phẩm, nhất là phân khúc sản phẩm tầm trung và cao cấp. Đối với tôn mạ màu, Hòa Phát đã nghiên cứu phát triển từ cách đây 18 năm rồi. Nhưng hiện tại mới là thời điểm thích hợp nhất về thị trường, vốn và thương hiệu cho việc ra sản phẩm tôn mạ. Thị trường tôn mạ đã có một “ông lớn” là tôn Hoa Sen. Khi gia nhập vào mảng này, Hòa Phát sẽ chọn cách cạnh tranh như thế nào với Hoa Sen? Tương tự như thép xây dựng, khi Hòa Phát bắt đầu tham gia thị trường thì đã có rất nhiều công ty thép xây dựng lớn hơn, “khủng” hơn Hòa Phát rất nhiều. Nhưng hiện nay chúng tôi đã vươn lên vị thế số 1 trên thị trường. Chúng tôi quan niệm bất cứ sản phẩm nào cũng có cạnh tranh, đó là việc hết sức bình thường. Trong ngành hàng tôn mạ, không chỉ có Hoa Sen mà còn có hàng chục công ty khác. Hòa Phát xác định cạnh tranh sòng phẳng với các đơn vị khác. Nhưng với thương hiệu của Hòa Phát, khi gia nhập thị trường này, công ty có nhiều lợi thế cạnh tranh hơn hẳn nhiều đơn vị khác? Hơn 20 năm kinh nghiệm sản xuất sắt thép đúng là lợi thế lớn nhất của chúng tôi. Riêng về cán, tẩy gỉ, mạ các sản phẩm ống thép, tôn mạ, Hòa Phát đã có sản phẩm ra thị trường từ hơn 8 năm về trước. Thép xây dựng và ống thép đều có thị phần dẫn đầu thị trường. Điều thuận lợi quan trọng nhất là Hòa Phát có thương hiệu lớn chuyên về thép, có hệ thống phân phối, đại lý trên khắp cả nước. Các nhà phân phối này song song việc bán hàng ống thép, thép xây dựng thì thường bán cả tôn mạ màu, mạ lạnh. Đây là yếu tố quan trọng đảm bảo đầu ra ngay khi sản phẩm có mặt trên thị trường. Rất nhiều đại lý của thép Hòa Phát bày tỏ mong mỏi được phân phối sản phẩm tôn mạ màu, mạ lạnh của Tập đoàn ngay sau khi Hòa Phát có sản phẩm. Còn khó khăn, đó là khó khăn chung của toàn ngành thép Việt Nam. Sau khi hoạt động, khả năng đem lại doanh thu, lợi nhuận từ nhà máy tôn mạ này dự kiến như thế nào? Dự kiến, sau khi nhà máy tôn mạ màu đi vào hoạt động ổn định, đủ công suất sẽ đóng góp thêm khoảng 7.000 – 8.000 tỷ đồng doanh thu mỗi năm cho Hòa Phát. Còn về lợi nhuận, Hòa Phát tin rằng dự án tôn mạ màu sẽ có lợi nhuận ngay từ năm đầu tiên ra sản phẩm với tỷ suất lợi nhuận đạt mức như các công ty tôn mạ khác trên thị trường. Xin công ty chia sẻ về nguồn vốn để đầu tư nhà máy? Dự án nhà máy tôn mạ màu Hòa Phát có tổng vốn đầu tư khoảng 4.000 tỷ đồng (trong đó có 2.000 tỷ vốn cố định), Hòa Phát sẽ đầu tư đồng bộ từ công đoạn tẩy rửa, cán nguội, mạ kẽm/ mạ lạnh đến sơn màu. Sản phẩm đầu ra của Nhà máy sẽ là tôn tẩy gỉ, tôn cán nguội (full hard), tôn mạ lạnh, mạ kẽm và sơn màu. Về nguồn vốn, theo truyền thống, Hòa Phát luôn có tỷ lệ vốn tự có cao hơn vốn vay để đảm bảo an toàn tài chính. Hòa Phát hoàn toàn có đủ nguồn lực tài chính cho dự án này, dự kiến gồm 60% vốn tự có và 40% vốn vay ngân hàng. Có ý kiến cho rằng, Hòa Phát đang gặp khó với thép xây dựng nên phải xoay sang các sản phẩm mới? Hòa Phát không hề khó khăn về thép xây dựng. Thực tế kết quả kinh doanh của Hòa Phát là câu trả lời rõ nhất, không cần phải nói gì thêm. Việc ra sản phẩm mới tôn mạ màu như chúng tôi đã nói là một mảnh ghép khép kín của Tập đoàn Hòa Phát về kinh doanh thép. Xin cảm ơn ông rất nhiều! Lấn sang ""sân chơi"" của Hoa Sen, Tập đoàn Hòa Phát thâm nhập thị trường tôn mạ"
2016-04-27,"VN-Index 580 hay 600 điểm cũng không quan trọng, đây là những cổ phiếu ""bất chấp thị trường""","SBT&LSS&SLS&KTS&HPG&HSG&TLH&NKG&VGS&SMC: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Thị trường chứng khoán trở nên thật khó chịu từ giữa tháng 3 đến giữa tháng 4 năm nay khi VN-Index không thể nào chinh phục được ngưỡng kháng cự “ma quái” 580 điểm. Và thời điểm này, thị trường lại đang dõi theo mốc 600. Đi ngang rồi đi xuống, tưởng là tăng rồi lại đi ngang – chỉ số chung đã khiến cho nhiều nhà đầu tư cảm thấy chán nản, bỏ bảng điện tử để nghỉ lễ. Nhưng ngược lại, nhiều người rất hài lòng khi sở hữu những cổ phiếu không ngừng đi lên bất chấp thị trường. Nhóm cổ phiếu mía đường là một trong những nhóm xuất sắc phải nhắc đến đầu tiên. El Nino đã khiến cho cung đường giảm mạnh và đẩy giá đường nguyên liệu tăng cao, tạo nên động lực cho cổ phiếu của những doanh nghiệp này. Dẫn đầu nhóm mía đường phải kể đến SBT – cổ phiếu của CTCP Mía đường Thành Thành Công Tây Ninh. SBT vẫn chưa ngừng tăng kể từ tháng 11/2015 đến nay. Tính riêng từ đầu năm 2016, SBT tăng 35% và hiện đang có giá 33.600 đồng. Diễn biến giá SBT trong 6 tháng SLS của CTCP Mía đường Sơn La đã đi lên chậm rãi từ đầu năm, nhưng đặc biệt tăng mạnh từ giữa tháng 4 đến nay. Với 8 phiên tăng liên tục, trong đó có 2 phiên tăng trần, SLS đã vươn lên mức thị giá hơn 100.000 đồng. SLS cũng là doanh nghiệp có mức lợi nhuận trên một cổ phiếu (EPS) quý 1/2016 cao nhất hiện tại, đạt hơn 7.000 đồng. CTCP Đường Kontum (mã: KTS ) đã rục rịch đi lên từ 2 tháng nay nhưng đến cuối tháng 3 mới thực sự bước vào đường đua. Với hàng loạt những phiên tăng trần, KTS đã tăng 175% riêng trong tháng 4. Một cổ phiếu khác là LSS của CTCP Mía đường Lam Sơn cũng đã tăng hơn 47% từ đầu tháng 3 đến nay. Diễn biến giá LSS trong 3 tháng Cùng với xu hướng hưởng lợi từ sự tăng giá của hàng hóa cơ bản, nhóm cổ phiếu thép đã trỗi dậy. Với quyết định áp thuế tự vệ tạm thời của Bộ Công thương, giá thép trong nước đã tăng lên và tạo nên kỳ vọng vào giá cổ phiếu. Trong vòng 3 tháng, HPG của CTCP Tập đoàn Hòa Phát tăng 25%, HSG của CTCP Tập đoàn Hoa Sen tăng 74%, TLH của Thép Tiến Lên tăng 134%, NKG của Thép Nam Kim tăng 46%, VGS của Thép Việt Đức tăng 112%... Những con số tăng trưởng này có thể chưa khiến nhiều nhà đầu tư hài lòng, nhưng quan trọng hơn, hãy nhìn đồ thị giá của chúng: Tăng gấp nhiều lần chỉ trong thời gian ngắn, hàng loạt cổ phiếu đã có thị giá trên “10 chấm”"
2016-04-28,HPG: Nghị quyết HĐQT bổ nhiệm bà Phạm Thị Kim Oanh làm GĐ Tài chính kiêm KTT từ 28.4.2016,HPG: Nghị quyết HĐQT bổ nhiệm bà Phạm Thị Kim Oanh làm GĐ Tài chính kiêm KTT từ 28.4.2016
2016-05-03,Hòa Phát chuyển nhượng Khoáng sản Hòa Phát Mitraco cho An Thông,"HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Ngày 28/4/2016, HĐQT CTCP Tập đoàn Hòa Phát (mã: HPG ) đã thông qua chuyển nhượng toàn bộ 9,842 triệu cổ phần, tương đương 98,42% CTCP Khoáng sản Hòa Phát Mitraco cho CTCP Đầu tư Khoáng sản An Thông. Giá chuyển nhượng là 98,42 tỷ đồng. Trước đó, vào tháng 5/2015, Hòa Phát đã nhận chuyển nhượng số cổ phần này từ Công ty Khoáng sản Hòa Phát, nay là CTCP Phát triển Chăn nuôi Hòa Phát. Mới đây, CTCP đầu tư khoáng sản An Thông đã gửi công văn tới Phó Thủ tướng Trịnh Đình Dũng và các Bộ ngành liên quan, xin trả lại hai điểm mỏ quặng sắt tại huyện Vị Xuyên, tỉnh Hà Giang. Đó là mỏ sắt Tùng Bá và mỏ sắt tại khu Cao Vinh – Khuôn Làng, nằm trên hai xã Thái An và Tùng Bá. Nguyên nhân được Hòa Phát đưa ra là do giá thành khai thác quá cao không cạnh tranh được với quặng thế giới, trong khi hàm lượng quặng thấp. CTCP Đầu tư Khoáng sản An Thông có vốn điều lệ 500 tỷ đồng do Hòa Phát nắm giữ 99,96% vốn. Sau khi nhận chuyển nhượng, tổng số công ty con do An Thông trực tiếp sở hữu cổ phần chi phối tăng lên 3 công ty gồm Công ty TNHH Bình Vàng, Đầu tư Phát triển nông nghiệp Phú Thọ, Khoáng sản Hòa Phát Mitraco. Theo thông tin từ Hòa Phát, đến hết 2015, lỗ lũy kế của An Thông khoảng 204 tỷ đồng. Trong hoạt động khai thác khoáng sản, Hòa Phát có chủ trương tiến hành quy hoạch lại về một đầu mối quản lý là CTCP Đầu tư Khoáng sản An Thông. Hoạt động tự khai thác các mỏ tại các tỉnh phía Bắc cũng được Hòa Phát chủ trương hạn chế, coi đây là của để dành khi giá quặng thế giới tăng trở lại. Thay vào đó, công ty nhập quặng tinh từ nhiều nguồn khác nhau cả trong và ngoài nước để cung cấp nguyên liệu ổn định cho sản xuất của Khu liên hợp gang thép Hòa Phát tại Hải Dương."
2016-05-05,"Hòa Phát lãi hơn 1.000 tỷ đồng trong quý 1, mảng nông nghiệp lỗ 14 tỷ đồng","HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI CTCP Tập đoàn Hòa Phát (mã: HPG ) vừa công bố BCTC quý 1/2016 hợp nhất với lợi nhuận sau thuế tăng 57%, đạt 1.020 tỷ đồng. Phần lợi nhuận sau thuế thuộc về công ty mẹ là 1.022 tỷ. Doanh thu riêng quý 1 cũng tăng 22% lên 7.142 tỷ đồng. Không những thế, tỷ lệ giá vốn/doanh thu cũng giảm từ 82,6% xuống 80% giúp cho lợi nhuận gộp tăng 41%. Đó là yếu tố chính tạo nên mức tăng trưởng nói trên của LNST bên cạnh việc giảm bớt các chi phí. Trong cơ cấu doanh thu quý 1, doanh thu từ cho thuê bất động sản đầu tư chỉ có 5,6 tỷ - giảm mạnh so với con số 151 tỷ của quý 1/2015. Các mảng kinh doanh của HPG vẫn có lợi nhuận, riêng mảng nông nghiệp lỗ ròng gần 14 tỷ đồng. Theo Hòa Phát, sản lượng thép xây dựng trong quý 1/2016 đã tăng 31%, đạt 296.000 tấn. Sản lượng ống thép cũng tăng 48% so với cùng kỳ. Tại thời điểm cuối quý 1/2016, hàng tồn kho của HPG đã giảm hơn 900 tỷ đồng, còn 6.275 tỷ, trong đó nguyên vật liệu chiếm 2.218 tỷ đồng – giảm hơn 500 tỷ so với đầu năm. Và lượng nguyên vật liệu này chỉ còn phải trích lập dự phòng giảm giá 170 tỷ."
2016-05-05,HPG: Private Equity New Markets II K/S đăng ký bán 10.000.000 cp,HPG: Private Equity New Markets II K/S đăng ký bán 10.000.000 cp
2016-05-05,New Markets II K/S đăng ký bán 10 triệu cổ phiếu HPG,"HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Tổ chức đầu tư nước ngoài Private Equity New Markets II K/S vừa công bố thông tin giao dịch lượng lớn cổ phiếu HPG của CTCP Tập đoàn Hòa Phát. Theo đó, Private Equity đăng ký bán ra 10 triệu cổ phiếu HPG trong tổng số 21.073.593 cổ phiếu (tỷ lệ 2,882%) đang sở hữu. Giao dịch dự kiến thực hiện từ 11/5 đến 9/6/2016 theo phương thức thỏa thuận. Tạm tính theo thị giá hiện tại, Private Equity sẽ thu về khoảng 350 tỷ đồng. Trước đó, vào đầu tháng 2/2015, Private Equity cũng từng đăng ký bán ra 3 triệu cổ phiếu HPG theo phương thức khớp lệnh tuy nhiên chưa thực hiện được do giá chưa đạt kỳ vọng. Thời điểm đó, giá cổ phiếu HPG đang xoay quanh mức 26.000 - 28.000 đồng/cp. Năm 2015, Private Equity cũng đã rất nhiều lần đăng ký bán ra lượng lớn cổ phiếu HPG nhưng hầu như không thực hiện được do giá chưa đạt như kỳ vọng. Trong khi đó, năm 2014, tổ chức này cũng nhiều lần đăng ký bán ra và hầu như thành công. Lần gần nhất, Private Equity mua vào 10 triệu cổ phiếu HPG là đầu năm 2014. Hòa Phát lãi hơn 1.000 tỷ đồng trong quý 1, mảng nông nghiệp lỗ 14 tỷ đồng"
2016-05-08,"Một ngày sống cùng hàng chục ""đại gia"" chứng khoán","EVE&TTF&MWG&VNM&MSN&DBC&TAG&VGG&HAX&HHS&PHP&SSI&AAA&PTB&HSG&STB&HPG&TLG&NAG&VHW&TRA&PAN&HAG&HVG&MPC&VIC&HAT&VCF&NAF&SBT&DRC&VNS&FPT&NHN&PNJ: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI 7 giờ sáng, khi chuông báo thức kêu, tôi chui đầu ra khỏi đống chăn đệm Everon ( EVE ) và bước xuống chiếc giường gỗ Trường Thành ( TTF ) để bắt đầu một ngày mới. Với tay lấy chiếc Iphone mua tại Thế giới di động ( MWG ), tôi thấy tin nhắn của vợ cho hay cô ấy phải đến công ty sớm nên tôi có thể ăn sáng với mì tôm Omachi của Masan ( MSN ) cùng với trứng gà Dabaco ( DBC ) và uống thêm sữa Vinamilk ( VNM ), tất cả đều để trong chiếc tủ lạnh mua từ Trần Anh ( TAG ). Xong xuôi, tôi mặc sơ mi Việt Tiến ( VGG ), bước ra khỏi căn hộ tại tại Times City ( NHN ) rồi leo lên chiếc Mercedes mới tậu từ ô tô Hàng Xanh ( HAX ) để đến công ty. Làm việc trong ngành logistics, sáng nay, công việc của tôi là hoàn thiện nốt hợp đồng mua một số ô tô đầu kéo từ Hoàng Huy ( HHS ). Hàng đã về đến cảng Hải Phòng ( PHP ). Mở máy tính, tôi truy cập vào trang tin cafef.vn để đọc tin tức. Vừa hay, chuyên viên môi giới từ công ty chứng khoán Sài Gòn ( SSI ) – nơi tôi mở tài khoản gọi đến, vui vẻ nói: “Sắp đại sóng rồi, anh có nộp thêm tiền không?” Tôi ngẫm nghĩ, sóng hay không thì khoản đầu tư của tôi vào mấy cổ phiếu như nhựa An Phát ( AAA ), Phú Tài ( PTB ) và Hoa Sen ( HSG ) vẫn đang tăng trưởng tốt, nhưng có lẽ cũng nên mở rộng thêm danh mục. Tôi dùng internet banking của Sacombank ( STB ) và chuyển khoản 1 tỷ đồng vào tài khoản chứng khoán. Email mới thông báo chúng tôi có cuộc họp lúc 10h. Bước vào phòng họp đã thấy sếp ngồi trên chiếc ghế Hòa Phát ( HPG ), tay cầm bút Thiên Long ( TLG ) gạch lia lịa lên tài liệu, mồ hôi chảy ròng ròng dù điều hòa Nagakawa ( NAG ) vẫn đang bật. Có vẻ sếp đang gặp vấn đề khó khăn. Tôi mang chai nước khoáng Vĩnh Hảo ( VHW , MSN) cùng vài viên thuốc hoạt huyết dưỡng não của Traphaco ( TRA ) đến cho sếp. Họp xong thì đã đến giờ ăn trưa. Bữa ăn cùng sếp thật phong phú: cơm từ gạo của PAN Group (PAN), thịt bò của Hoàng Anh Gia Lai ( HAG ), cá tra của Hùng Vương ( HVG ), tôm của Minh Phú ( MPC ) chấm với nước mắm Chinsu của Masan (MSN) và rau sạch của Vingroup ( VIC ). Dù rất muốn uống bia Hà Nội ( HAT ) nhưng do phải làm việc nên chúng tôi pha Vina cà phê ( VCF ). Riêng cô thư ký muốn giữ gìn nhan sắc nên dùng nước hoa quả của Nafoods ( NAF ). Cô ấy bảo, bình thường đều tự pha nước chanh với đường trắng của Thành Thành Công ( SBT ) cho đảm bảo. Buổi chiều, vợ lại nhắn tôi tan làm đến đón bởi vì xe máy của cô ấy đã bị xịt lốp và muốn thay lốp của cao su Đà Nẵng ( DRC ). Sau đó, chúng tôi sẽ đi đến FPT shop (FPT) để lấy chiếc laptop mà cô ấy đặt mua và ăn tối ngoài tiệm. Ăn tối xong chúng tôi ghé qua cửa hàng của PNJ để tặng cô ấy chiếc dây chuyền vàng nhân kỷ niệm ngày cưới. [Câu chuyện cuối tuần] P-notes: Mồi lửa cho phiên tăng điểm mạnh nhất 3 tháng qua của VN-Index"
2016-05-09,HPG: Deutsche Bank AG London đã mua 632.110 cp,HPG: Deutsche Bank AG London đã mua 632.110 cp
2016-05-10,HPG: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 732.855.319 cp,HPG: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 732.855.319 cp
2016-05-11,"Tung ra sản phẩm mới, Hòa Phát sẽ cung cấp thép sản xuất que hàn từ quý 3/2016","HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Theo thông tin từ CTCP Tập đoàn Hòa Phát (mã: HPG ), công ty Thép Hòa Phát dự kiến sẽ cung cấp thép sản xuất que hàn vào quý 3/2016 nhằm góp phần giúp doanh nghiệp vật liệu hàn trong nước chủ động được nguyên liệu sản xuất, tránh phụ thuộc vào hàng nhập khẩu. Hiện tại, hàng năm Việt Nam cần khoảng 100.000 tấn thép carbon thấp để làm que hàn. Theo ông Hồ Đức Thọ - Phó Giám đốc Công ty CP Thép Hòa Phát, đây là loại thép chuyên dụng, đòi hỏi kỹ thuật cao, đặc biệt hàm lượng các-bon phải dưới 0,09%, Mangan ít hơn 0,65% nên rất mềm, các thành phần tạp chất khác như P, S đều yêu cầu hàm lượng phải rất nhỏ. Thép dùng làm lõi que hàn điện có mác thép SWRY 11, tiêu chuẩn Nhật JIS G 3503 (2006); mác thép H08A, tiêu chuẩn Trung Quốc GBT 3429; lõi dây hàn tự động mác thép EM 12K, tiêu chuẩn Mỹ ASME SFA / AWS A5.17,… Các loại mác thép và tiêu chuẩn có thể khác nhau nhưng đều ở dạng cuộn tròn trơn Φ 6,0 mm hoặc 5,5 mm và trọng lượng cuộn yêu cầu là 400 kg/cuộn, không bị rối, xoắn. Ở Việt Nam và trên thế giới chỉ các nhà máy thép sản xuất bằng công nghệ lò cao và lò thổi mới luyện được sản phẩm này. Trước đây, Hòa Phát cũng đã từng sản xuất thép cuộn cho rút dây để xuất khẩu sang Úc với thành phần các-bon xấp xỉ 0,12%. Thép làm que hàn đòi hỏi cao hơn, do đó, Công ty CP Thép Hòa Phát cần có thời gian điều chỉnh về công nghệ và mua sắm thiết bị tại khâu ra thép và khâu đúc cho phù hợp. Hiện tại công ty đã đặt hàng các thiết bị chuyên dụng như hệ thống kiểm soát xỉ lò thổi bằng âm tần, hệ thống đúc kín bảo vệ dòng đúc chống ôxy hóa, hệ thống khuấy đảo từ trường dòng đúc để khử tạp chất và tăng chất lượng phôi đúc. Dự kiến, Công ty sẽ sản xuất thử sản phẩm thép làm que hàn vào cuối tháng 7/2016. Trước đó, Hòa Phát vừa quyết định đầu tư dự án Nhà máy sản xuất tôn mạ màu Hòa Phát tại KCN Phố Nối A, Hưng Yên với công suất 400.000 tấn/năm để thâm nhập vào thị trường tôn mạ. Hòa Phát: Chúng tôi sẽ cạnh tranh sòng phẳng với Hoa Sen trên thị trường tôn mạ"
2016-05-11,HPG: Deutsche Bank AG London đã bán 164.080 cp,HPG: Deutsche Bank AG London đã bán 164.080 cp
2016-05-11,HPG: Private Equity New Markets II K.S đã bán 10.000.000 cp,HPG: Private Equity New Markets II K.S đã bán 10.000.000 cp
2016-05-12,HPG: Private Equity New Markets II K/S đăng ký bán 3.000.000 cp,HPG: Private Equity New Markets II K/S đăng ký bán 3.000.000 cp
2016-05-12,New Markets II đăng ký bán tiếp 3 triệu cổ phiếu HPG ngay sau khi bán xong 10 triệu đơn vị,"HPG: Giá hiện tại Thay đổi Xem hồ sơ doanh nghiệp TIN MỚI Tổ chức nước ngoài Private Equity New Markets II K/S vừa công bố thông tin giao dịch lượng lớn cổ phiếu HPG của CTCP Tập đoàn Hòa Phát. Theo đó, New Markets II đăng ký bán ra 3 triệu cổ phiếu HPG trong tổng số gần 11,1 triệu cổ phiếu đang nắm giữ (tỷ lệ 1,51%). Giao dịch dự kiến thực hiện từ 17/5 đến 15/6/2016. Trước đó New Markets II cũng vừa đăng ký bán 10 triệu cổ phiếu HPG trong khoảng thời gian từ 11/5 đến 9/6 nhưng đã bán ra ngay phiên đầu tiên đăng ký bán. Cũng trong ngày 11/5, cổ phiếu HPG xuất hiện giao dịch thỏa thuận hơn 10 triệu cổ phiếu với giá 31.833 đồng/cp trong khi giá thị trường cổ phiếu HPG phiên 11/5 trên 34.000 đồng/cp. Sau một thời gian dài trước đó muốn thoái vốn khỏi HPG nhưng chưa thực hiện được do giá chưa đạt như kỳ vọng, thì đến thời điểm này New Markets II lại tiếp tục hành trình thoái dần vốn khỏi Tập đoàn Hào Phát. New Markets II K/S đăng ký bán 10 triệu cổ phiếu HPG"
